domain,title,brand,url,items,rev,cat
decathlon.com,Quechua Men's MH100 Hiking Shoes,quechua,decathlon.com/products/mens-mountain-hiking-shoes-mh100-307854,36.0,2119.08,
decathlon.com,Forclaz Adult MT900 Backpacking Gloves,other,decathlon.com/products/forclaz-adult-mt900-backpacking-gloves-335267,54.0,2118.9500000000003,
decathlon.com,Forclaz Adult MT900 Backpacking Gloves,other,decathlon.com/products/forclaz-mountain-trekking-touchscreen-gloves-mt900-335267,54.0,2118.9500000000003,
decathlon.com,Forclaz Women's MT100 Synthetic Puffer Vest,generic,decathlon.com/products/forclaz-womens-mt100-synthetic-puffer-vest-312542,54.0,2118.94,Apparel & Accessories > Clothing > Outerwear > Vests
decathlon.com,Women's Mountain Walking Pants MH100,quechua,decathlon.com/products/quechua-mh100-hiking-pants-womens-330939,72.0,2118.7400000000002,
decathlon.com,Men's Synthetic Mountain Backpacking Padded Jacket - MT50 32°F,other,decathlon.com/products/forclaz-mt50-synthetic-jacket-138645,72.0,2118.74,
decathlon.com,Forclaz Men's MT50 Synthetic Puffer Jacket,other,decathlon.com/products/forclaz-mt50-synthetic-jacket-138645,72.0,2118.74,
decathlon.com,Women's Ultralight Backpacking Backpack 45+10 L - MT900 UL,other,decathlon.com/products/forclaz-womens-mt900-ul-backpacking-45-10-l-backpack-332261,12.0,2107.68,
decathlon.com,Forclaz Women's MT900 Ultralight 45+10 L Backpacking Pack,other,decathlon.com/products/forclaz-womens-mt900-ul-backpacking-45-10-l-backpack-332261,12.0,2107.68,
decathlon.com,Easy stand-up paddle and kayak dual-action high-pressure easy pump 0-20 PSI,other,decathlon.com/products/itiwit-all-in-one-kayak-sup-kitesurf-camping-hand-pump-w-gauge-max-20psi-306330,54.0,2066.4700000000003,
decathlon.com,Itiwit All-In-One Kayak SUP Kitesurf & Camping Hand Pump w Gauge Max 20PSI,other,decathlon.com/products/itiwit-all-in-one-kayak-sup-kitesurf-camping-hand-pump-w-gauge-max-20psi-306330,54.0,2066.4700000000003,
decathlon.com,Quechua Air Seconds Fresh & Black Inflatable Family Camping Tent 4 Person,quechua,decathlon.com/products/air-seconds-fresh-and-black-inflatable-camping-tent-4-person,6.0,2060.58,
decathlon.com,Women's Waterproof Hiking Boots NH100 Low WP,quechua,decathlon.com/products/womens-nature-hiking-shoes-nh150,42.0,2060.17,
decathlon.com,Quechua Men’s SH100 X-Warm Water-Repellent Hiking Pants,quechua,decathlon.com/products/mens-snow-hiking-x-warm-pants-sh500,42.0,2060.17,
decathlon.com,1-PERSON INFLATABLE RIVER PACKRAFT KAYAK 100,other,decathlon.com/products/itiwit-1-person-inflatable-river-packraft-kayak-100-332228,6.0,2054.69,
decathlon.com,Btwin Bowl 500 City Bike Helmet,other,decathlon.com/products/cycling-bowl-helmet-500,156.0,1972.1499999999996,Sporting Goods > Outdoor Recreation > Cycling > Cycling Apparel & Accessories > Bicycle Helmets
decathlon.com,Adult's Easybreath Surface Mask - 500 Grey with bag,subea,decathlon.com/products/adults-easybreath-surface-mask-500-grey-with-bag-148873,66.0,1942.8199999999997,
decathlon.com,Adult's Easybreath Surface Mask - 500 Grey with bag,subea,decathlon.com/products/adult-easybreath-surface-mask-500-grey-148873,66.0,1942.8199999999997,
decathlon.com,Forclaz Silk Sleeping Bag Cover,other,decathlon.com/products/backpacking-silk-bag-cover-323651,36.0,1942.48,
decathlon.com,Forclaz Trek 500 Merino Wool Backpacking Underwear Women's,other,decathlon.com/products/womens-mountain-backpacking-merino-wool-pants-trek-500-306971,66.0,1942.1699999999998,Apparel & Accessories > Clothing > Shorts
decathlon.com,M Ski Thermal Base Layer Bottoms - BL 100 - Black,other,decathlon.com/products/m-ski-thermal-base-layer-bottoms-bl-100-black-302822,198.0,1940.86,
decathlon.com,M Ski Thermal Base Layer Bottoms - BL 100 - Black,other,decathlon.com/products/100-base-layer-ski-pants-mens-302822,198.0,1940.86,
decathlon.com,Wedze Men's BL 100 Ski Base Layer Bottoms,other,decathlon.com/products/100-base-layer-ski-pants-mens-302822,198.0,1940.86,
decathlon.com,Foldable backpack 10L - Travel,other,decathlon.com/products/forclaz-compact-100-10-l-travel-backpack-309862,281.0,1934.1700000000003,
decathlon.com,Foldable backpack 10L - Travel,other,decathlon.com/products/foldable-backpack-10l-travel-309861,281.0,1934.1700000000003,
decathlon.com,Forclaz Compact 100 10 L Travel Backpack,other,decathlon.com/products/foldable-backpack-10l-travel-309861,281.0,1934.1700000000003,
decathlon.com,CBH100,other,decathlon.com/products/city-cycling-helmet-100,384.0,1913.41,
decathlon.com,Men's Waterproof Snowboard Salopette Pants SNB 900 UP - Black,other,decathlon.com/products/snb-900-bib-327105,12.0,1883.96,
decathlon.com,GOLF LASER RANGEFINDER - INESIS 900 YELLOW BLACK,other,decathlon.com/products/inesis-golf-laser-rangefinder-900-305651,12.0,1883.96,
decathlon.com,Inesis 900 Golf Laser Range Finder,other,decathlon.com/products/inesis-golf-laser-rangefinder-900-305651,12.0,1883.96,
decathlon.com,Forclaz MT500 50°F Polyester Sleeping Bag,other,decathlon.com/products/backpacking-sleeping-bag-50-trek-500-311236,48.0,1883.95,Sporting Goods > Outdoor Recreation > Camping & Hiking > Sleeping Bags
decathlon.com,Men's Mountain Backpacking Merino Wool Long-Sleeved T-Shirt with zip collar - MT500,other,decathlon.com/products/mens-mountain-backpacking-merino-wool-long-sleeved-t-shirt-with-zip-collar-mt500-301663,24.0,1883.72,
decathlon.com,Men's Mountain Backpacking Merino Wool Long-Sleeved T-Shirt with zip collar - MT500,other,decathlon.com/products/mens-mountain-backpacking-merino-wool-long-sleeved-t-shirt-with-zip-collar-mt500-301662,24.0,1883.72,
decathlon.com,Wedze 500 Downhill Ski Pants Women's,other,decathlon.com/products/womens-downhill-ski-pants-500,42.0,1854.5100000000002,
decathlon.com,Quechua Reclinable Camping Chair,quechua,decathlon.com/products/quechua-comfort-reclinable-folding-steel-camping-chair-342646,54.0,1854.5100000000002,
decathlon.com,US FOLDING COMFORT CAMPING CHAIR - RECLINABLE - STEEL,quechua,decathlon.com/products/quechua-comfort-reclinable-folding-steel-camping-chair-342646,54.0,1854.5100000000002,
decathlon.com,US FOLDING COMFORT CAMPING CHAIR - RECLINABLE - STEEL,quechua,decathlon.com/products/us-folding-comfort-camping-chair-reclinable-steel-342646,54.0,1854.5100000000002,
decathlon.com,Forclaz Backpack Storage Cover 3-Pack,other,decathlon.com/products/storage-bags-set-of-3,108.0,1800.4899999999998,
decathlon.com,Forclaz MT900 50°F Down Sleeping Bag,other,decathlon.com/products/backpacking-sleeping-bag-feather-50-trek-900-307917,18.0,1766.22,Sporting Goods > Outdoor Recreation > Camping & Hiking > Sleeping Bags
decathlon.com,Forclaz Men's MT900 SYMBIUM 50+10 L Backpacking Pack,other,decathlon.com/products/forclaz-trek-900-symbium-50-10-l-hiking-backpack-mens-308458,12.0,1766.2,Luggage & Bags > Backpacks
decathlon.com,Men's Backpacking Backpack 50+10 L - MT900 SYMBIUM,other,decathlon.com/products/forclaz-trek-900-symbium-50-10-l-hiking-backpack-mens-308458,12.0,1766.2,Luggage & Bags > Backpacks
decathlon.com,Aptonia Silent Mini Deep Massage Gun,decathlon,decathlon.com/products/aptonia-silent-mini-deep-massage-gun,60.0,1766.1999999999998,
decathlon.com,Forclaz Women's MT100 Synthetic Puffer Jacket,other,decathlon.com/products/forclaz-mt100-synthetic-puffer-jacket-178352,60.0,1766.1999999999998,
decathlon.com,Forclaz Men's MT500 Down Puffer Vest,other,decathlon.com/products/mens-hiking-sleeveless-padded-waistcoat-x-warm,18.0,1766.04,
decathlon.com,Women's SH500 Warm Waterproof Snow Hiking Boots,quechua,decathlon.com/products/womens-sh500-warm-waterproof-snow-hiking-boots-332914,24.0,1765.97,
decathlon.com,Quechua MH500 Folding Camping Chair,quechua,decathlon.com/products/camping-folding-chair-mh500-173601,30.0,1765.9,
decathlon.com,Polaire chaude de randonnée - SH500 - Femme,quechua,decathlon.com/products/womens-snow-hiking-ultra-warm-fleece-jacket-sh100,36.0,1765.8600000000001,
decathlon.com,Quechua Women's SH100 U-Warm Fleece Jacket,quechua,decathlon.com/products/quechua-womens-sh100-u-warm-fleece-jacket-305153,36.0,1765.8600000000001,
decathlon.com,Quechua Women's SH100 U-Warm Fleece Jacket,quechua,decathlon.com/products/womens-snow-hiking-ultra-warm-fleece-jacket-sh100,36.0,1765.8600000000001,
decathlon.com,Forclaz Duffel 100 50L Duffel Bag,other,decathlon.com/products/forclaz-basic-100-50-l-duffel-bag-324506,36.0,1765.86,Luggage & Bags > Duffel Bags
decathlon.com,Women's warm waterproof snow hiking boots - SH100 mid,quechua,decathlon.com/products/womens-hiking-waterproof-snow-boots-sh100,60.0,1765.6200000000001,
decathlon.com,Women's warm waterproof snow hiking boots - SH100 mid,quechua,decathlon.com/products/womens-warm-waterproof-snow-hiking-boots-sh100-mid-108086,60.0,1765.6200000000001,
decathlon.com,Men's Windproof and Water-repellent Hiking Jacket - Raincut Full Zip,quechua,decathlon.com/products/mens-hiking-rain-jacket-nh100-raincut-full-zip-150323,72.0,1765.5300000000002,
decathlon.com,Quechua Men's Raincut Zip Windproof and Water-repellent Jacket,quechua,decathlon.com/products/mens-hiking-rain-jacket-nh100-raincut-full-zip-150323,72.0,1765.5300000000002,
decathlon.com,Cycling Summer Training Base Layer,other,decathlon.com/products/cycling-summer-training-base-layer-623,72.0,1765.51,
decathlon.com,Van Rysel Men's Summer Training Cycling Base Layer,other,decathlon.com/products/cycling-sleeveless-base-layer-500,72.0,1765.51,
decathlon.com,Quechua Men's MH100 Fleece Hiking Tights,quechua,decathlon.com/products/quechua-mens-mh100-fleece-hiking-tights-15939,90.0,1765.3500000000004,
decathlon.com,Quechua Men's MH100 Fleece Hiking Tights,quechua,decathlon.com/products/mens-fleece-hiking-tights-mh100-hood-15939,90.0,1765.3500000000004,
decathlon.com,Forclaz Women's 3-in-1 Travel 500 14°F Waterproof Jacket,other,decathlon.com/products/womens-backpacking-3-in-1-jacket-travel-500,12.0,1754.44,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets
decathlon.com,Forclaz Women's 3-in-1 Travel 500 14°F Waterproof Jacket,other,decathlon.com/products/womens-backpacking-3-in-1-jacket-travel-501,12.0,1754.44,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets
decathlon.com,"Btwin 100 Frosty Blue Hybrid Bike 16"" Kids 3'7"" to 4'0""",other,decathlon.com/products/kids-bike-4-6-years-inuit-100,18.0,1748.5500000000002,Sporting Goods > Outdoor Recreation > Cycling > Bicycles
decathlon.com,Olaian 900 Stretch Neoprene Surfing Full Wetsuit Chest zip 4 3mm Men,olaian,decathlon.com/products/900-stretch-neoprene-surfing-full-wetsuit-chest-zip-4-3mm-men-302344,18.0,1748.5500000000002,Sporting Goods > Outdoor Recreation > Boating & Water Sports > Boating & Water Sport Apparel > Wetsuits
decathlon.com,Quechua NH Escape 500 Rolltop 32 L Backpack,quechua,decathlon.com/products/quechua-nh500-hiking-rolltop-32-liter-backpack-334630,24.0,1648.24,
decathlon.com,Hiking backpack 32L - NH Escape 500 Rolltop,quechua,decathlon.com/products/hiking-backpack-32l-nh-escape-500-rolltop-334630,24.0,1648.24,
decathlon.com,Backpacking Sleeping Bag MT500 41°F - Polyester,other,decathlon.com/products/backpacking-sleeping-bag-41-trek-500-311218,24.0,1648.22,Sporting Goods > Outdoor Recreation > Camping & Hiking > Sleeping Bags
decathlon.com,Van Rysel Men's Ultra-Light Sleeveless Road Cycling Windbreaker,other,decathlon.com/products/road-cycling-windbreaker-ultra-light-sleeveless,42.0,1648.0800000000002,
decathlon.com,Forclaz Women's Travel 500 Merino Wool T-Shirt,other,decathlon.com/products/forclaz-womens-travel-500-merino-wool-t-shirt-6455,42.0,1648.06,
decathlon.com,Women's Travel Backpacking Merino Wool Short-Sleeved T-Shirt - TRAVEL 500,other,decathlon.com/products/forclaz-merino-wool-short-sleeve-backpacking-travel-t-shirt-6455,42.0,1648.06,
decathlon.com,Women's Travel Backpacking Merino Wool Short-Sleeved T-Shirt Travel 500 - beige,other,decathlon.com/products/forclaz-merino-wool-short-sleeve-backpacking-travel-t-shirt-6455,42.0,1648.06,
decathlon.com,Forclaz Women's Travel 500 Merino Wool T-Shirt,other,decathlon.com/products/forclaz-merino-wool-short-sleeve-backpacking-travel-t-shirt-6455,42.0,1648.06,
decathlon.com,Road Cycling Gloves 500 - Black,other,decathlon.com/products/cycling-gloves-road-r-500,84.0,1647.6600000000003,Sporting Goods > Outdoor Recreation > Cycling > Cycling Apparel & Accessories > Bicycle Gloves
decathlon.com,Adult mountain Backpacking fleece gloves - MT500 Black,other,decathlon.com/products/adult-mountain-backpacking-fleece-gloves-mt500-black-339223,126.0,1606.0100000000002,
decathlon.com,Adult Easybreath dive Mask 900 - Black,subea,decathlon.com/products/adult-easybreath-dive-mask-900-black-301599,36.0,1589.5900000000001,
decathlon.com,Backpacking Sleeping Bag MT500 59°F - Polyester,other,decathlon.com/products/backpacking-sleeping-bag-59-trek-500-313095,54.0,1589.58,Sporting Goods > Outdoor Recreation > Camping & Hiking > Sleeping Bags
decathlon.com,Triban RoadR 900 Padded Anti-Slip Cycling Gloves,other,decathlon.com/products/triban-roadr-900-padded-anti-slip-cycling-gloves-176731,162.0,1589.57,
decathlon.com,Women's Merino Wool Long-Sleeved Backpacking T-Shirt - MT900,other,decathlon.com/products/trek-900-zip-neck-merino-wool-backpacking-t-shirt-womens-306986,18.0,1589.3999999999999,Apparel & Accessories > Clothing > Shirts & Tops
decathlon.com,Forclaz MT500 Hiking Pole (Single Pole),other,decathlon.com/products/hiking-pole-500,54.0,1589.04,
decathlon.com,Forclaz Women's MT900 Symbium 50+10 L Backpacking Pack,other,decathlon.com/products/womens-mountain-backpack-50-and-10-liters-trek-900,12.0,1530.72,
decathlon.com,Women's Backpacking Backpack 50+10 L - MT900 SYMBIUM,other,decathlon.com/products/womens-mountain-backpack-50-and-10-liters-trek-900,12.0,1530.72,
decathlon.com,Quechua Arpenaz Compact Sunshade Shelter Beach Tent,quechua,decathlon.com/products/shelter-arpenaz,156.0,1530.7099999999996,Sporting Goods > Outdoor Recreation > Camping & Hiking > Tents
decathlon.com,Women's Ski Base Layer Bottoms - BL 500 - Black,other,decathlon.com/products/womens-ski-base-layer-bottoms-bl-500-black-340556,78.0,1529.9700000000003,
decathlon.com,WOMEN'S SKI BASE LAYER BOTTOM - BL 500 - BLACK,other,decathlon.com/products/womens-ski-base-layer-bottom-bl-500-black-340556,78.0,1529.9700000000003,
decathlon.com,Quechua SH500 Mid 2-Pair Winter Hiking Warm Socks,quechua,decathlon.com/products/quechua-sh500-mid-hiking-socks-2-pairs-307024,78.0,1529.96,
decathlon.com,Quechua SH100 Easy Small Deck Snowshoes,quechua,decathlon.com/products/quechua-sh100-easy-small-deck-snowshoes-307353,30.0,1471.8400000000001,
decathlon.com,Quechua SH100 Easy Large Deck Snowshoes,quechua,decathlon.com/products/quechua-sh100-easy-large-deck-snowshoes-307353,30.0,1471.8400000000001,
decathlon.com,Quechua SH100 Easy Small Deck Snowshoes,quechua,decathlon.com/products/quechua-sh100-easy-large-deck-snowshoes-307353,30.0,1471.8400000000001,
decathlon.com,"Btwin HYC500 Girls' Hybrid Bike 16"" Kids' 3'7"" to 4'0""",other,decathlon.com/products/kids-girls-bike-4-6-years-500,12.0,1471.84,Sporting Goods > Outdoor Recreation > Cycling > Bicycles
decathlon.com,Trek 500 Merino Wool Bra,other,decathlon.com/products/trek-500-merino-wool-bra-324119,30.0,1471.5500000000002,
decathlon.com,Women's Backpacking & Travel Merino Wool T-Shirt - TRAVEL 500,other,decathlon.com/products/womens-backpacking-travel-merino-wool-t-shirt-travel-500-5173,30.0,1471.55,
decathlon.com,Women's Backpacking & Travel Merino Wool T-Shirt - TRAVEL 500,other,decathlon.com/products/forclaz-travel-100-merino-wool-backpacking-t-shirt-womens-5173,30.0,1471.55,
decathlon.com,Quechua Women's NH100 Hiking Boots,quechua,decathlon.com/products/womens-hiking-nature-shoes-arpenaz-50,60.0,1471.2800000000002,
decathlon.com,Hiking socks - Hike 500 High Black x2 pairs,quechua,decathlon.com/products/hiking-socks-hike-500-high-black-x2-pairs-330200,60.0,1471.27,
decathlon.com,Hiking socks - Hike 500 High Black x2 pairs,quechua,decathlon.com/products/quechua-hiking-socks-hike-500-high-black-x2-pairs-330200,60.0,1471.27,
decathlon.com,Men's Warm Water-repellent Hiking Pants SH100,quechua,decathlon.com/products/quechua-sh100-u-warm-waterproof-hiking-pants-mens-311858,42.0,1442.0,
decathlon.com,Trek 900 Waterproof Backpacking Hat,other,decathlon.com/products/mountain-backpacking-waterproof-hat-trek900,42.0,1442.0,
decathlon.com,WATERPROOF DRY BAG 10L - ORANGE,other,decathlon.com/products/itiwit-ipx6-waterproof-roll-top-dry-bag-10l-w-carry-strap-325042,120.0,1413.0,
decathlon.com,Subea Adult Easybreath 500 Mask and Fins Set,subea,decathlon.com/products/adults-snorkelling-kit-easybreath-500-mask-fins-blue-333282,36.0,1412.95,
decathlon.com,Adults' snorkelling kit Easybreath 500 mask fins - blue,subea,decathlon.com/products/adults-snorkelling-kit-easybreath-500-mask-fins-blue-333282,36.0,1412.95,
decathlon.com,Adults' snorkelling kit Easybreath 500 mask fins - blue,subea,decathlon.com/products/decathlon-500-snorkeling-set-w-full-face-snorkel-mask-fins-adult-333282,36.0,1412.95,
decathlon.com,Triban Men's GRVL 900 Merino Short-Sleeved Cycling Jersey,other,decathlon.com/products/triban-merino-short-sleeved-cycling-jersey-grvl900-black-306938,36.0,1412.94,
decathlon.com,Triban Men's GRVL 900 Merino Short-Sleeved Cycling Jersey,other,decathlon.com/products/triban-mens-grvl-900-merino-short-sleeved-cycling-jersey-306938,36.0,1412.94,
decathlon.com,Quechua 10 L Solar Pressure Camping Shower,quechua,decathlon.com/products/quechua-10-l-solar-camping-shower-bag-334620,18.0,1412.79,Sporting Goods > Outdoor Recreation > Camping & Hiking > Portable Toilets & Showers > Portable Showers & Privacy Enclosures
decathlon.com,Van Rysel Men's Breathable Road Cycling Racer Jersey,other,decathlon.com/products/road-cycling-jersey-racer-305471,18.0,1412.79,
decathlon.com,Women's waterproof mountain walking jacket MH100,quechua,decathlon.com/products/womens-mountain-hiking-waterproof-jacket-mh100,24.0,1412.73,
decathlon.com,Forclaz Women's MT100 2-in-1 Zip-Off Hiking Pants,other,decathlon.com/products/womens-travel-backpacking-adjustable-pants-travel-100-306949,36.0,1412.62,
decathlon.com,Women's Mountain Backpacking 2-in-1 Zip-Off Pants MT100 - grey,other,decathlon.com/products/womens-travel-backpacking-adjustable-pants-travel-100-306949,36.0,1412.62,
decathlon.com,Riverside 5-15L Waterproof Handlebar Bag (Bag Only),other,decathlon.com/products/riverside-5-to-15-l-watertight-bikepacking-handlebar-bag-323999,48.0,1412.4799999999998,
decathlon.com,Quechua NH100 10 L Hiking Backpack,quechua,decathlon.com/products/quechua-nh-arpenaz-50-10-l-hiking-backpack-301685,236.0,1410.61,
decathlon.com,US Comfort Picnic Blanket 170 x 140 cm - brick,quechua,decathlon.com/products/camping-picnic-blanket-new-170111,84.0,1400.3899999999999,
decathlon.com,"Quechua Comfort Picnic Blanket - 67"" x 55""",quechua,decathlon.com/products/quechua-comfort-picnic-blanket-67-x-55-170111,84.0,1400.3899999999999,
decathlon.com,Itiwit IPX8 Waterproof Phone Pouch 6.3''x3.5'',other,decathlon.com/products/itiwit-decathlon-ipx8-waterproof-phone-pouch-63x35-146172,234.0,1377.64,Electronics > Communications
decathlon.com,WATERTIGHT PHONE POUCH IPX8,other,decathlon.com/products/itiwit-decathlon-ipx8-waterproof-phone-pouch-63x35-146172,234.0,1377.64,Electronics > Communications
decathlon.com,SNB100 All-Mountain and Freestyle Snowboard Women's,other,decathlon.com/products/snb100-all-mountain-and-freestyle-snowboard-309515,6.0,1348.21,
decathlon.com,Men's Hiking Pants MH500,quechua,decathlon.com/products/quechua-hiking-trousers-mh500-325496,54.0,1324.65,
decathlon.com,Men's Hiking Fleece Jacket MH520 - Blue,quechua,decathlon.com/products/quechua-hiking-fleece-jacket-mh520-blue-332324,30.0,1324.35,
decathlon.com,Men's Hiking Fleece Jacket MH520 - Blue,quechua,decathlon.com/products/mens-hiking-fleece-jacket-mh520-blue-332324,30.0,1324.35,
decathlon.com,Oxelo FIT100 Inline Fitness Roller Skate 76mm 80A Men,oxelo,decathlon.com/products/oxelo-fit100-inline-fitness-roller-skate-76mm-80a-men-e175672,66.0,1295.23,Sporting Goods > Outdoor Recreation > Inline & Roller Skating > Inline Skate Parts
decathlon.com,Quechua Ecocamp Post-Hiking Sandals Women's,quechua,decathlon.com/products/quechua-ecocamp-post-hiking-sandals-womens-334454,132.0,1295.21,
decathlon.com,Wedze Women's Thermal Base Layer Top,other,decathlon.com/products/womens-ski-simple-warm-base-layer,256.0,1265.8000000000002,
decathlon.com,Thermal Underwear Base Layer Top Women's,other,decathlon.com/products/womens-ski-simple-warm-base-layer,256.0,1265.8000000000002,
decathlon.com,Quechua Women's MH500 Waterproof Mid Hiking Boots,quechua,decathlon.com/products/womens-mountain-hiking-waterproof-boots-mh500,18.0,1236.3600000000001,
decathlon.com,Forclaz Women's MT500 100% Merino Wool Long-sleeve Shirt,other,decathlon.com/products/womens-mt500-long-sleeve-merino-wool-t-shirt-burgundy-312489,18.0,1236.18,Apparel & Accessories > Clothing > Shirts & Tops
decathlon.com,Quechua NH Escape 100 16 L Square Backpack,quechua,decathlon.com/products/hiking-backpack-16l-nh-escape-150-square-334486,36.0,1236.0,
decathlon.com,Hiking Backpack 16L NH Escape 100 Square,quechua,decathlon.com/products/hiking-backpack-16l-nh-escape-150-square-334486,36.0,1236.0,
decathlon.com,"Quechua Comfort 500 XL Camping and Picnic Blanket - 67"" x 83""",quechua,decathlon.com/products/xl-comfort-blanket-for-picnicking-and-camping-210-cm-x-170-cm-grey-170112,42.0,1235.93,
decathlon.com,XL comfort blanket for picnicking and camping - 210 cm x 170 cm - Grey,quechua,decathlon.com/products/extra-large-outdoor-water-resistant-camping-rug-picnic-blanket-170112,42.0,1235.93,
decathlon.com,XL comfort blanket for picnicking and camping - 210 cm x 170 cm - Grey,quechua,decathlon.com/products/xl-comfort-blanket-for-picnicking-and-camping-210-cm-x-170-cm-grey-170112,42.0,1235.93,
decathlon.com,Forclaz HL500 USB V3 Rechargeable Head Torch - 300 lumen,other,decathlon.com/products/rechargeable-head-torch-300-lumen-hl500-usb-v3-339061,42.0,1235.92,Hardware > Tools > Flashlights & Headlamps
decathlon.com,Forclaz HL500 USB V3 300 Lumen Headlamp,other,decathlon.com/products/rechargeable-head-torch-300-lumen-hl500-usb-v3-339061,42.0,1235.92,Hardware > Tools > Flashlights & Headlamps
decathlon.com,Quechua Men's MH120 Hiking Fleece,quechua,decathlon.com/products/quechua-mens-mh120-hiking-fleece-176453,42.0,1235.92,
decathlon.com,Forclaz Adult MT500 Merino Wool Liner Gloves,other,decathlon.com/products/adult-mountain-trekking-merino-wool-liner-gloves-mt500-grey-311676,54.0,1218.1499999999999,Apparel & Accessories > Clothing Accessories > Gloves & Mittens
decathlon.com,Forclaz Trek 500 Ventilated Hiking Cap,other,decathlon.com/products/forclaz-trek-500-ventilated-hiking-cap-183271,72.0,1200.33,
decathlon.com,Forclaz 40 60 L Basic Hiking Backpack Rain Cover,other,decathlon.com/products/backpacking-basic-rain-cover-for-backpack-40-60-l-309834,72.0,1200.32,Luggage & Bags > Luggage Accessories > Luggage Covers
decathlon.com,Quechua Arpenaz Camping Beach Canopy Shelter,quechua,decathlon.com/products/arpenaz-fresh-instant-canopy-camping-shelter-8-person-328618,12.0,1177.48,Home & Garden > Lawn & Garden > Outdoor Living > Outdoor Structures > Canopies & Gazebos
decathlon.com,Oxelo Quad Vintage Style Roller Skate 60mm 85A Adult,oxelo,decathlon.com/products/oxelo-quad-vintage-style-roller-skate-60mm-85a-adult-196112,60.0,1177.48,Sporting Goods > Outdoor Recreation > Inline & Roller Skating > Roller Skates
decathlon.com,Oxelo Quad Vintage Style Roller Skate 60mm 85A Adult,oxelo,decathlon.com/products/decathlon-quad-vintage-style-roller-skate-60mm-85a-adult-196112,60.0,1177.48,Sporting Goods > Outdoor Recreation > Inline & Roller Skating > Roller Skates
decathlon.com,Quechua Women's SH100 Waterproof Snow Hiking Boots,quechua,decathlon.com/products/quechua-sh100-waterproof-warm-high-snow-hiking-boots-womens-143770,24.0,1177.41,
decathlon.com,Forclaz Trek 100 Insulating Foam Folding Hiking Pad,other,decathlon.com/products/forclaz-trek-100-insulating-folding-foam-hiking-mattress,30.0,1177.19,
decathlon.com,Forclaz MT500 Folding Foam Hiking Mattress,other,decathlon.com/products/forclaz-trek-100-insulating-folding-foam-hiking-mattress,30.0,1177.19,
decathlon.com,Quechua Hike 900 Hiking Socks - 2 Pairs,quechua,decathlon.com/products/quechua-hiking-socks-hike-900-high-black-pack-of-2-pairs-330146,30.0,1177.1799999999998,
decathlon.com,Quechua Hike 900 Hiking Socks - 2 Pairs,quechua,decathlon.com/products/quechua-hike-900-hiking-socks-2-pairs-330147,30.0,1177.1799999999998,
decathlon.com,Men's Hiking Fleece Sleeveless Jacket MH120,quechua,decathlon.com/products/quechua-mh120-fleece-hiking-vest-mens-12483,48.0,1177.02,
decathlon.com,Forclaz Large Organizer Travel Wallet Fanny Pack,other,decathlon.com/products/travel-oganizer-bag-large-size,48.0,1177.02,Luggage & Bags > Fanny Packs
decathlon.com,Travel Backpacking large organizer wallet - TRAVEL XL - brown,other,decathlon.com/products/travel-backpacking-large-organizer-wallet-travel-xl-brown-302986,48.0,1177.02,Luggage & Bags > Fanny Packs
decathlon.com,Forclaz Large Organizer Travel Wallet Fanny Pack,other,decathlon.com/products/travel-backpacking-large-organizer-wallet-travel-xl-brown-302986,48.0,1177.02,Luggage & Bags > Fanny Packs
decathlon.com,Forclaz Adult MT500 Merino Wool Hat,other,decathlon.com/products/forclaz-adult-mt500-merino-wool-hat-302969,60.0,1176.9,
decathlon.com,Wedze Women's BL500 Ski Base Layer Top,other,decathlon.com/products/wedze-womens-bl500-ski-base-layer-top-340538,60.0,1176.8899999999999,
decathlon.com,Wedze Women's BL500 Ski Base Layer Top,other,decathlon.com/products/womens-bl-500-thermal-base-layer-ski-top-black-340538,60.0,1176.8899999999999,
decathlon.com,Van Rysel Men's RoadR 900 Road Cycling Shoes,other,decathlon.com/products/van-rysel-mens-roadr-900-road-cycling-shoes-168471,6.0,1171.59,
decathlon.com,Van Rysel Men's RoadR 900 Road Cycling Shoes,other,decathlon.com/products/sport-cycling-shoes-van-rysel,6.0,1171.59,
decathlon.com,Women's hiking waterproof winter jacket - SH500 14°F,quechua,decathlon.com/products/womens-hiking-waterproof-winter-jacket-sh500-14-f-331301,18.0,1118.47,
decathlon.com,Quechua BL40 40 Lumens Camping Lamp,quechua,decathlon.com/products/camping-and-hiking-lamp-bl-40,186.0,1095.03,
decathlon.com,Forclaz MT500 Inflatable Backpacking Travel Pillow,other,decathlon.com/products/forclaz-mt500-inflatable-backpacking-travel-pillow-311258,48.0,1082.8,Health & Beauty > Personal Care > Sleeping Aids > Travel Pillows
decathlon.com,Nabaiji Compact Beach Travel Camp Hiking Microfiber Towel DualTone Large,nabaiji,decathlon.com/products/microfibre-swimming-towel-size-l-80-x-130-cm-double-sided-blue-green-341980,78.0,1070.71,
decathlon.com,Forclaz Trek Pad Outdoor Foam Seat,other,decathlon.com/products/backpacking-bivouac-foam-trek-pad,84.0,1070.69,
decathlon.com,Men's Mountain Bike Undershorts EXPL 500 - Black,other,decathlon.com/products/st500-mountain-bike-undershorts-323761,108.0,1059.71,
